customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_00878,Male,0,No,No,51,Yes,No,No,No internet service,Yes,No,Yes,Yes,No,Two year,No,Mailed check,78.66,4296.06,No
CUST_00879,Male,0,Yes,Yes,71,Yes,Yes,No,Yes,No,No,Yes,No,No internet service,Two year,Yes,Mailed check,81.3,7160.92,No
CUST_00880,Male,0,No,No,60,Yes,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,One year,No,Mailed check,102.06,2128.23,No
CUST_00881,Female,0,No,No,63,Yes,No,No,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,54.29,1998.09,No
CUST_00882,Male,1,Yes,Yes,4,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,39.36,2179.22,No
CUST_00883,Female,0,No,Yes,52,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,39.84,2771.05,No
CUST_00884,Female,0,No,Yes,54,Yes,No,No,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,No,Mailed check,93.26,948.1,No
CUST_00885,Male,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,81.41,5608.04,No
CUST_00886,Male,0,No,No,55,Yes,No phone service,No,No internet service,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,40.63,1738.45,No
CUST_00887,Female,0,Yes,No,58,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,34.51,7416.55,No
CUST_00888,Female,1,Yes,No,68,Yes,No phone service,No,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,32.07,1803.92,No
CUST_00889,Male,0,No,No,58,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,82.78,2119.57,No
CUST_00890,Male,0,No,No,1,No,No phone service,No,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Mailed check,20.01,2446.46,No
CUST_00891,Male,0,Yes,No,64,Yes,No,DSL,No internet service,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,21.83,6171.45,Yes
CUST_00892,Male,0,No,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,58.96,3478.09,No
CUST_00893,Male,0,Yes,No,50,No,No phone service,No,Yes,No internet service,No,No,Yes,No,One year,Yes,Electronic check,89.13,6572.74,No
CUST_00894,Female,0,No,Yes,29,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,89.5,6300.34,No
CUST_00895,Female,1,No,No,10,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,No,Credit card,63.01,7442.97,No
CUST_00896,Female,0,Yes,No,38,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,89.11,6077.17,No
CUST_00897,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Credit card,72.11,510.1,No
CUST_00898,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,117.69,6714.52,No
CUST_00899,Male,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,No,Mailed check,36.25,7510.77,No
CUST_00900,Male,0,No,Yes,60,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Bank transfer,80.07,7950.14,No
CUST_00901,Female,0,Yes,No,53,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer,69.12,1089.61,Yes
CUST_00902,Female,0,No,Yes,57,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,39.45,4944.86,No
CUST_00903,Male,0,Yes,No,55,Yes,Yes,No,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Credit card,95.0,1675.72,Yes
CUST_00904,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,47.55,2173.83,No
CUST_00905,Female,0,No,Yes,30,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card,58.17,5990.12,No
CUST_00906,Female,1,Yes,No,51,Yes,No phone service,No,No,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,57.48,7823.57,No
CUST_00907,Male,1,Yes,Yes,0,Yes,No phone service,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Credit card,44.42,4799.36,Yes
CUST_00908,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer,63.07,6819.62,Yes
CUST_00909,Female,1,Yes,No,21,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Bank transfer,67.33,170.18,No
CUST_00910,Male,0,No,Yes,39,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,94.42,389.39,No
CUST_00911,Male,0,No,Yes,0,Yes,No,No,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,96.51,4814.12,No
CUST_00912,Male,0,Yes,No,64,No,No phone service,DSL,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,35.86,3172.97,Yes
CUST_00913,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,No,Bank transfer,79.28,7129.09,Yes
CUST_00914,Female,0,Yes,Yes,53,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Credit card,109.62,2485.66,No
CUST_00915,Female,1,No,No,41,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,30.88,3513.2,Yes
CUST_00916,Female,0,No,No,20,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Two year,No,Credit card,67.29,4270.48,No
CUST_00917,Female,0,No,No,21,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Credit card,95.04,2257.01,No
CUST_00918,Female,0,No,No,37,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No,One year,No,Bank transfer,81.15,7277.11,Yes
CUST_00919,Female,1,Yes,No,7,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,One year,No,Credit card,30.06,3769.82,Yes
CUST_00920,Male,0,Yes,No,61,Yes,Yes,No,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.66,3450.83,Yes
CUST_00921,Male,0,Yes,No,46,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,70.72,6813.05,No
CUST_00922,Male,0,No,No,16,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Credit card,119.58,2564.63,No
CUST_00923,Male,0,Yes,Yes,16,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,37.86,6557.98,No
CUST_00924,Male,1,No,No,12,Yes,No,No,No internet service,Yes,No,No internet service,No,No,One year,No,Mailed check,118.24,1065.96,No
CUST_00925,Male,1,No,No,16,Yes,Yes,No,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,57.61,1544.03,No
CUST_00926,Male,0,Yes,No,37,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Credit card,40.03,7611.65,Yes
CUST_00927,Female,1,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,61.41,6755.34,No
CUST_00928,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,81.4,3164.4,No
CUST_00929,Male,1,No,No,34,Yes,No,No,No,No,No,Yes,Yes,No,One year,Yes,Credit card,41.35,5143.81,No
CUST_00930,Male,0,No,No,13,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,49.14,7549.46,No
CUST_00931,Female,0,Yes,No,71,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,105.45,1773.69,No
CUST_00932,Male,0,Yes,Yes,60,Yes,No phone service,DSL,No,No,Yes,No internet service,No,No internet service,One year,No,Mailed check,119.9,566.18,Yes
CUST_00933,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,One year,No,Credit card,51.82,4346.0,No
CUST_00934,Female,0,Yes,No,53,Yes,Yes,No,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,34.89,1226.52,No
CUST_00935,Male,0,No,Yes,26,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,99.32,1579.82,No
CUST_00936,Female,0,No,No,12,Yes,No,No,No,Yes,No internet service,No,Yes,No internet service,One year,No,Electronic check,80.05,7143.16,No
CUST_00937,Male,0,Yes,No,30,No,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,No,Electronic check,30.04,158.49,No
CUST_00938,Female,0,Yes,No,34,Yes,No phone service,DSL,No,No internet service,No,No,No,Yes,One year,No,Mailed check,114.68,6552.88,No
CUST_00939,Female,0,Yes,Yes,59,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.8,4183.91,No
CUST_00940,Female,1,Yes,Yes,5,Yes,No,No,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Credit card,82.54,4518.43,Yes
CUST_00941,Male,0,No,No,68,No,No,DSL,Yes,Yes,Yes,No internet service,No,No internet service,One year,No,Electronic check,62.39,5406.97,No
CUST_00942,Female,0,No,Yes,57,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,75.66,3508.42,No
CUST_00943,Male,0,No,No,48,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Credit card,41.32,1013.33,No
CUST_00944,Male,1,Yes,No,22,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,88.81,912.28,No
CUST_00945,Male,0,No,Yes,33,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,115.97,6059.46,No
CUST_00946,Male,0,Yes,No,25,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,65.84,1846.18,No
CUST_00947,Female,1,Yes,No,46,Yes,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,72.3,322.0,No
CUST_00948,Female,1,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card,43.98,7838.95,No
CUST_00949,Male,0,Yes,No,19,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer,109.19,7845.09,No
CUST_00950,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,117.12,3087.32,Yes
CUST_00951,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Mailed check,98.63,301.64,No
CUST_00952,Male,1,No,No,58,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,74.28,5845.39,No
CUST_00953,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,No,Mailed check,115.68,6665.0,No
CUST_00954,Male,0,No,No,17,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,35.39,1087.61,No
CUST_00955,Male,1,No,No,3,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card,67.85,1170.12,Yes
CUST_00956,Female,0,Yes,No,16,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card,73.76,6595.57,No
CUST_00957,Male,0,Yes,No,13,No,No,No,Yes,No internet service,No internet service,Yes,No,Yes,One year,No,Bank transfer,69.19,7383.07,Yes
CUST_00958,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Two year,No,Electronic check,100.24,6346.96,No
CUST_00959,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,87.04,1685.89,No
CUST_00960,Male,0,Yes,Yes,43,No,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,32.67,3351.02,No
CUST_00961,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Two year,No,Credit card,54.65,4846.66,No
CUST_00962,Female,0,Yes,No,18,Yes,No,No,No,Yes,No internet service,Yes,No,No,One year,No,Credit card,53.91,1366.32,No
CUST_00963,Male,0,Yes,No,62,Yes,No phone service,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,76.56,1763.76,No
CUST_00964,Male,1,No,No,34,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,No,Bank transfer,49.15,2334.8,Yes
CUST_00965,Male,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,One year,Yes,Credit card,31.73,4125.15,No
CUST_00966,Male,1,Yes,No,18,Yes,No phone service,No,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer,85.37,4135.36,No
CUST_00967,Female,0,No,No,19,Yes,No,No,No internet service,No,No,No,No internet service,No,One year,No,Electronic check,105.1,6532.93,Yes
CUST_00968,Female,1,No,No,34,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,113.16,6048.78,No
CUST_00969,Male,0,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,117.26,7318.51,No
CUST_00970,Female,0,No,No,47,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,No,Credit card,98.11,6679.92,Yes
CUST_00971,Male,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,One year,No,Electronic check,33.97,2105.63,No
CUST_00972,Male,1,Yes,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,One year,No,Mailed check,105.31,2717.24,Yes
CUST_00973,Male,0,Yes,No,60,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,60.0,4053.34,No
CUST_00974,Female,0,No,No,16,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,92.99,212.74,No
CUST_00975,Female,0,Yes,Yes,70,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,73.13,7240.83,No
CUST_00976,Female,1,Yes,No,49,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,102.86,450.32,No
CUST_00977,Female,0,No,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card,62.55,2647.29,Yes
CUST_00978,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,Two year,No,Credit card,26.18,4596.48,No
CUST_00979,Female,0,No,No,35,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,One year,No,Electronic check,75.68,4190.95,Yes
CUST_00980,Female,1,No,No,12,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card,37.13,5270.23,Yes
CUST_00981,Female,0,Yes,Yes,69,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,116.55,4267.41,No
CUST_00982,Female,0,No,No,57,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,72.7,1909.11,Yes
CUST_00983,Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer,75.36,1688.52,No
CUST_00984,Female,0,No,No,36,No,No phone service,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,110.73,7267.25,No
CUST_00985,Female,0,No,No,67,Yes,Yes,No,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,No,Bank transfer,82.46,2185.34,Yes
CUST_00986,Female,0,No,Yes,39,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,50.27,2319.72,No
CUST_00987,Female,0,Yes,No,58,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,49.61,3362.33,No
CUST_00988,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Two year,Yes,Credit card,70.16,1201.56,No
CUST_00989,Female,0,No,No,61,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,Two year,No,Credit card,106.66,4107.46,No
CUST_00990,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,99.47,5353.75,Yes
CUST_00991,Female,0,Yes,No,44,No,No phone service,DSL,No,No,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,116.27,6309.4,No
CUST_00992,Female,0,No,No,27,Yes,No,No,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.19,5720.49,No
CUST_00993,Female,0,Yes,No,65,Yes,No phone service,No,Yes,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,46.83,1266.32,Yes
CUST_00994,Female,0,No,Yes,30,No,No,No,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Bank transfer,28.02,3702.93,No
CUST_00995,Male,0,No,No,2,Yes,No phone service,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,95.11,404.83,No
CUST_00996,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card,34.08,240.6,Yes
CUST_00997,Female,0,No,No,23,Yes,No phone service,No,No,No,Yes,No,No,Yes,One year,No,Bank transfer,29.99,3577.03,No
CUST_00998,Female,0,No,Yes,14,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,No,Bank transfer,76.17,2098.39,No
CUST_00999,Male,1,No,No,42,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Credit card,61.15,5498.55,Yes
